name;date;identification;description;x;y
Kethel-dorp;2014-02-03;78128;"Gat in de bestrating";4.376544;51.934374
Kethel-dorp;2014-02-14;80367;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2014-02-15;80490;"Overige objecten; Algemeen";4.376544;51.934374
Kethel-dorp;2014-02-20;81271;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2014-03-02;83082;"Kapotte straatverlichting";4.376544;51.934374
Kethel-dorp;2014-03-22;87832;"Slecht wegdek";4.376544;51.934374
Kethel-dorp;2014-03-24;87974;"Slecht wegdek";4.376544;51.934374
Kethel-dorp;2014-04-01;89716;"Markering; Markering ontbreekt";4.376544;51.934374
Kethel-dorp;2014-05-23;98507;"Beplanting; Beplanting onkruid";4.376544;51.934374
Kethel-dorp;2014-10-28;122806;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.376544;51.934374
Kethel-dorp;2014-06-03;100078;"Beplanting; Beplanting snoeien";4.376544;51.934374
Kethel-dorp;2014-06-27;104176;"Beplanting; Beplanting plantvak beschadigd";4.376544;51.934374
Kethel-dorp;2014-07-04;105435;"Straatverlichting; OV 1 lamp stuk";4.376544;51.934374
Kethel-dorp;2014-07-07;105812;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.376544;51.934374
Kethel-dorp;2014-07-09;106232;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2014-07-11;106589;"Straatverlichting; OV 1 lamp stuk";4.376544;51.934374
Kethel-dorp;2014-07-22;108358;"Straatverlichting; OV 1 lamp stuk";4.376544;51.934374
Kethel-dorp;2014-07-28;109103;"Water in kelder/grondwater hoog";4.376544;51.934374
Kethel-dorp;2014-07-29;109256;"";4.376544;51.934374
Kethel-dorp;2014-07-31;109777;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.376544;51.934374
Kethel-dorp;2014-08-09;110943;"Riolering verstopt";4.376544;51.934374
Kethel-dorp;2014-08-14;111643;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.376544;51.934374
Kethel-dorp;2014-08-19;112243;"Straatverlichting; OV 1 lamp stuk";4.376544;51.934374
Kethel-dorp;2014-08-20;112338;"Riolering water op straat bij kolk/put";4.376544;51.934374
Kethel-dorp;2014-09-11;116211;"Kapotte straatverlichting";4.376544;51.934374
Kethel-dorp;2014-09-18;117266;"Bestrating los/scheef/omhoogstaand (wortelopdruk)";4.376544;51.934374
Kethel-dorp;2014-09-20;117450;"Kapotte straatverlichting";4.376544;51.934374
Kethel-dorp;2014-09-22;117503;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2014-09-22;117506;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.376544;51.934374
Kethel-dorp;2014-09-22;117676;"Kapotte straatverlichting";4.376544;51.934374
Kethel-dorp;2014-09-25;118244;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2014-10-23;122127;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2014-11-06;124103;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2014-11-06;124115;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2014-11-07;124386;"Zwerfvuil op straat";4.376544;51.934374
Kethel-dorp;2014-11-17;125574;"Straatverlichting; OV 1 lamp stuk";4.376544;51.934374
Kethel-dorp;2014-11-27;127245;"Straatverlichting; OV 1 lamp stuk";4.376544;51.934374
Kethel-dorp;2014-12-08;128586;"Vraag over bestrating (niets stuk)";4.376544;51.934374
Kethel-dorp;2014-12-08;128730;"Vraag over bestrating (niets stuk)";4.376544;51.934374
Kethel-dorp;2014-12-08;128733;"Vraag over bestrating (niets stuk)";4.376544;51.934374
Kethel-dorp;2014-12-21;130397;"Asfalt - overig";4.376544;51.934374
Kethel-dorp;2014-12-25;130878;"Parkeeroverlast; aanhangers / caravans";4.376544;51.934374
Kethel-dorp;2015-01-06;131922;"Afvalbakken; Afvalbak vol";4.376544;51.934374
Kethel-dorp;2015-01-12;132916;"Verzakking - plaatselijk";4.376544;51.934374
Kethel-dorp;2015-01-14;133392;"Vraag over bestrating (niets stuk)";4.376544;51.934374
Kethel-dorp;2015-01-30;135738;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2015-02-03;136177;"Straatverlichting; OV meer lampen stuk";4.376544;51.934374
Kethel-dorp;2015-02-09;137087;"Vraag over bestrating (niets stuk)";4.376544;51.934374
Kethel-dorp;2015-02-10;137192;"Verzoek bijplaatsing";4.376544;51.934374
Kethel-dorp;2015-02-19;138732;"Vraag over bestrating (niets stuk)";4.376544;51.934374
Kethel-dorp;2015-03-08;141086;"Overig";4.376544;51.934374
Kethel-dorp;2015-04-01;145222;"Bomen; Bomen beschadigd";4.376544;51.934374
Kethel-dorp;2015-05-07;150728;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.376544;51.934374
Kethel-dorp;2015-05-11;151373;"Verzoek bijplaatsing";4.376544;51.934374
Kethel-dorp;2015-05-26;153450;"Straatverlichting; OV 1 lamp stuk";4.376544;51.934374
Kethel-dorp;2015-05-26;153452;"Afvalbakken; Afvalbak vol";4.376544;51.934374
Kethel-dorp;2015-05-27;153841;"Zwerfvuil op straat";4.376544;51.934374
Kethel-dorp;2015-05-27;153846;"Afvalbakken; Afvalbak vol";4.376544;51.934374
Kethel-dorp;2015-06-05;155554;"Gedrag personen; hinderlijk gedrag";4.376544;51.934374
Kethel-dorp;2015-06-15;157221;"Gazon en gras; Gazon en gras maaien";4.376544;51.934374
Kethel-dorp;2014-02-22;81604;"Bomen; Bomen takken gebroken";4.37699;51.936965
Kethel-dorp;2014-05-21;98140;"Slecht wegdek";4.37699;51.936965
Kethel-dorp;2014-05-21;98154;"Slecht wegdek";4.37699;51.936965
Kethel-dorp;2014-08-26;113084;"Overig";4.37699;51.936965
Kethel-dorp;2014-11-06;124203;"(Brom)fietsen; (brom)fietswrakken";4.37699;51.936965
Kethel-dorp;2014-01-15;76872;"Verzakking - plaatselijk";4.380295;51.937278
Kethel-dorp;2014-01-27;77543;"Asfalt - gat/gevaarlijke situatie";4.380295;51.937278
Kethel-dorp;2014-02-24;81679;"Grofvuil; GV Aanbiedplaats fout";4.380295;51.937278
Kethel-dorp;2014-07-02;104892;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380295;51.937278
Kethel-dorp;2015-01-28;135342;"Bomen; Bomen snoeien";4.380295;51.937278
Schildersbuurt;2014-09-16;116909;"Grofvuil; GV Onjuist aangeboden";4.382437;51.914299
Schildersbuurt;2015-03-03;140331;"Grofvuil; GV Onjuist aangeboden";4.382437;51.914299
Schildersbuurt;2015-05-26;153360;"Verzakking - plaatselijk";4.380289;51.913412
Schildersbuurt;2014-02-11;79860;"Slecht wegdek";4.380289;51.913412
Schildersbuurt;2014-02-11;79885;"Slecht wegdek";4.380289;51.913412
Schildersbuurt;2014-02-14;80473;"Zwerfvuil op straat";4.380289;51.913412
Schildersbuurt;2014-02-17;80568;"Zwerfvuil op straat";4.380289;51.913412
Schildersbuurt;2014-03-10;84817;"Zwerfvuil op straat";4.380289;51.913412
Schildersbuurt;2014-03-10;84935;"Zwerfvuil op straat";4.380289;51.913412
Schildersbuurt;2014-08-01;109944;"Bomen; Bomen snoeien";4.380289;51.913412
Schildersbuurt;2014-08-01;109945;"Bestrating los/scheef/omhoogstaand (wortelopdruk)";4.380289;51.913412
Schildersbuurt;2014-08-04;110170;"Bestrating los/scheef/omhoogstaand (wortelopdruk)";4.380289;51.913412
Schildersbuurt;2014-09-05;114885;"Overig";4.380289;51.913412
Schildersbuurt;2014-09-05;114889;"Overig";4.380289;51.913412
Schildersbuurt;2014-12-23;130641;"Grofvuil; GV Onjuist aangeboden";4.380289;51.913412
Schildersbuurt;2015-02-09;137086;"Grofvuil; GV Onjuist aangeboden";4.380289;51.913412
Schildersbuurt;2015-02-10;137151;"Grofvuil; GV Onjuist aangeboden";4.380289;51.913412
Schildersbuurt;2015-03-27;144515;"Plaagdierbestrijding Ratten";4.380289;51.913412
Schildersbuurt;2015-04-21;148288;"Bestrating los/scheef/omhoogstaand (wortelopdruk)";4.380289;51.913412
Schildersbuurt;2014-09-04;114688;"Autowrakken";4.382581;51.914033
Schildersbuurt;2014-01-20;77151;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.382581;51.914033
Schildersbuurt;2014-02-05;78757;"Op bestrating en in het groen; Overlast van zwerfvuil in beplanting";4.382581;51.914033
Schildersbuurt;2014-02-06;78936;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.382581;51.914033
Schildersbuurt;2014-02-18;80875;"Parkeeroverlast; aanhangers / caravans";4.382581;51.914033
Schildersbuurt;2014-02-21;81508;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.382581;51.914033
Schildersbuurt;2014-03-04;83701;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.382581;51.914033
Schildersbuurt;2014-03-11;85195;"Wijkcontainers Huisvuil; WC HV Huisvuil ernaast";4.382581;51.914033
Schildersbuurt;2014-03-11;85350;"Wijkcontainers Huisvuil; WC HV Huisvuil ernaast";4.382581;51.914033
Schildersbuurt;2014-03-11;85370;"Wijkcontainers Huisvuil; WC HV Beschadigd";4.382581;51.914033
Schildersbuurt;2014-03-18;86769;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal staat scheef/los";4.382581;51.914033
Schildersbuurt;2014-03-25;88355;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.382581;51.914033
Schildersbuurt;2014-05-08;96072;"Verzakking - plaatselijk";4.382581;51.914033
Schildersbuurt;2014-05-12;96306;"Gat in de bestrating";4.382581;51.914033
Schildersbuurt;2014-06-14;101900;"Overig";4.382581;51.914033
Schildersbuurt;2014-06-15;101926;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.382581;51.914033
Schildersbuurt;2014-06-16;102016;"Overig";4.382581;51.914033
Schildersbuurt;2014-07-10;106438;"Bomen; Bomen takken gebroken";4.382581;51.914033
Schildersbuurt;2014-07-15;107156;"Verzakking - plaatselijk";4.382581;51.914033
Schildersbuurt;2014-07-16;107459;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.382581;51.914033
Schildersbuurt;2014-07-17;107684;"Grofvuil; GV Onjuist aangeboden";4.382581;51.914033
Schildersbuurt;2014-07-31;109758;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.382581;51.914033
Schildersbuurt;2014-08-04;110128;"Wijkcontainers Huisvuil; WC HV Volle containers";4.382581;51.914033
Schildersbuurt;2014-08-11;111043;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.382581;51.914033
Schildersbuurt;2014-09-03;114558;"Wijkcontainers Huisvuil; WC HV Volle containers";4.382581;51.914033
Schildersbuurt;2014-09-06;115061;"Zwerfvuil op straat";4.382581;51.914033
Schildersbuurt;2014-09-08;115166;"Zwerfvuil op straat";4.382581;51.914033
Schildersbuurt;2014-09-11;116019;"Grofvuil; GV Onjuist aangeboden";4.382581;51.914033
Schildersbuurt;2014-09-18;117119;"Grofvuil; GV Onjuist aangeboden";4.382581;51.914033
Schildersbuurt;2014-09-18;117129;"Op bestrating en in het groen; Glasscherven op openbaar gebied";4.382581;51.914033
Schildersbuurt;2014-09-18;117137;"Mini-container Huisvuil; Aanbod te vroeg";4.382581;51.914033
Schildersbuurt;2014-09-23;117790;"Parkeeroverlast; geen vergunning";4.382581;51.914033
Schildersbuurt;2014-10-07;119881;"Gat in de bestrating";4.382581;51.914033
Schildersbuurt;2014-11-01;123422;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.382581;51.914033
Schildersbuurt;2014-11-13;125151;"Parkeeroverlast; aanhangers / caravans";4.382581;51.914033
Schildersbuurt;2014-12-02;127793;"Parkeeroverlast; aanhangers / caravans";4.382581;51.914033
Schildersbuurt;2014-12-11;129159;"Parkeeroverlast; aanhangers / caravans";4.382581;51.914033
Schildersbuurt;2014-12-15;129554;"Riolering verstopt";4.382581;51.914033
Schildersbuurt;2015-01-05;131627;"Overig";4.382581;51.914033
Schildersbuurt;2015-01-08;132281;"Grofvuil; GV Onjuist aangeboden";4.382581;51.914033
Schildersbuurt;2015-01-08;132282;"Parkeeroverlast; aanhangers / caravans";4.382581;51.914033
Schildersbuurt;2015-01-28;135332;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.382581;51.914033
Schildersbuurt;2015-01-29;135662;"Wijkcontainers / AAP Papier; AAP/WC PAP Volle container";4.382581;51.914033
Schildersbuurt;2015-02-08;136893;"Dumping; Dumping grofvuil";4.382581;51.914033
Schildersbuurt;2015-02-26;139628;"Parkeeroverlast; aanhangers / caravans";4.382581;51.914033
Schildersbuurt;2015-04-09;146438;"WC Huisvuil met pas; WC HV MP Volle containers";4.382581;51.914033
Schildersbuurt;2015-05-04;150237;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.382581;51.914033
Schildersbuurt;2015-05-19;152444;"Parkeeroverlast; aanhangers / caravans";4.382581;51.914033
Schildersbuurt;2015-05-25;153251;"Gedrag personen; hinderlijk gedrag";4.382581;51.914033
Schildersbuurt;2015-05-26;153366;"(Brom)fietsen; (brom)fietswrakken";4.382581;51.914033
Schildersbuurt;2015-05-26;153486;"Grofvuil; GV Onjuist aangeboden";4.382581;51.914033
Schildersbuurt;2015-06-02;154695;"Grofvuil; GV Onjuist aangeboden";4.382581;51.914033
Schildersbuurt;2015-06-03;154944;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.382581;51.914033
Schildersbuurt;2015-06-11;156574;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal ontbreekt/gebroken";4.382581;51.914033
Schildersbuurt;2014-01-13;76605;"Op bestrating en in het groen; Overlast van vuurwerkvuil";4.381206;51.912747
Schildersbuurt;2014-01-20;77072;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2014-02-04;78567;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.381206;51.912747
Schildersbuurt;2014-03-07;84468;"Zwerfvuil op straat";4.381206;51.912747
Schildersbuurt;2014-03-07;84531;"Zwerfvuil op straat";4.381206;51.912747
Schildersbuurt;2014-03-10;84832;"WC Huisvuil met pas; WC HV MP Beschadigd";4.381206;51.912747
Schildersbuurt;2014-03-11;85206;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-01-21;134326;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2014-03-18;86764;"WC Huisvuil met pas; WC HV MP Beschadigd";4.381206;51.912747
Schildersbuurt;2014-03-29;89189;"Losse stoeptegel";4.381206;51.912747
Schildersbuurt;2014-03-31;89278;"Losse stoeptegel";4.381206;51.912747
Schildersbuurt;2014-04-19;93071;"Overig";4.381206;51.912747
Schildersbuurt;2014-04-22;93144;"Overig";4.381206;51.912747
Schildersbuurt;2014-04-23;93456;"Gat in de bestrating";4.381206;51.912747
Schildersbuurt;2014-04-30;94766;"Losse stoeptegel";4.381206;51.912747
Schildersbuurt;2014-04-30;94757;"Losse stoeptegel";4.381206;51.912747
Schildersbuurt;2014-05-01;94975;"";4.381206;51.912747
Schildersbuurt;2014-05-09;96126;"Parkeeroverlast; geen vergunning";4.381206;51.912747
Schildersbuurt;2014-07-08;105948;"Straatverlichting; OV 1 lamp stuk";4.381206;51.912747
Schildersbuurt;2014-09-05;114985;"Verzakking - plaatselijk";4.381206;51.912747
Schildersbuurt;2014-09-16;116733;"Straatverlichting; OV 1 lamp stuk";4.381206;51.912747
Schildersbuurt;2014-09-23;117788;"Afvalbakken; Afvalbak vol";4.381206;51.912747
Schildersbuurt;2014-11-10;124585;"Verzakking - plaatselijk";4.381206;51.912747
Schildersbuurt;2014-11-13;125202;"Gedrag personen; hinderlijk gedrag";4.381206;51.912747
Schildersbuurt;2014-12-02;127787;"Bestrating los/scheef/omhoogstaand (wortelopdruk)";4.381206;51.912747
Schildersbuurt;2014-12-02;127789;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2014-12-02;127791;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2014-12-02;127800;"Parkeeroverlast; aanhangers / caravans";4.381206;51.912747
Schildersbuurt;2015-01-05;131731;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-01-08;132279;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-01-21;134327;"Wijkcontainers / AAP Kunststof; WC Kunststof Volle containers";4.381206;51.912747
Schildersbuurt;2015-01-21;134373;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-01-28;135438;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.381206;51.912747
Schildersbuurt;2015-02-06;136779;"Straatverlichting; OV meer lampen stuk";4.381206;51.912747
Schildersbuurt;2015-02-09;136972;"Parkeeroverlast; geen vergunning";4.381206;51.912747
Schildersbuurt;2015-02-24;139252;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-03-02;140059;"Wijkcontainers Huisvuil; WC HV Volle containers";4.381206;51.912747
Schildersbuurt;2015-03-05;140721;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-03-10;141430;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.381206;51.912747
Schildersbuurt;2015-03-20;143201;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-03-25;144133;"";4.381206;51.912747
Schildersbuurt;2015-03-27;144584;"Idee, wens";4.381206;51.912747
Schildersbuurt;2015-03-30;144733;"Wijkcontainers / AAP Glas; WC/AAP GLS Beschadigd";4.381206;51.912747
Schildersbuurt;2015-03-30;144807;"Verzoek bijplaatsing";4.381206;51.912747
Schildersbuurt;2015-03-30;144835;"Dumping; Dumping grofvuil";4.381206;51.912747
Schildersbuurt;2015-03-30;144836;"WC Huisvuil met pas; WC HV MP Volle containers";4.381206;51.912747
Schildersbuurt;2015-03-30;144847;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.381206;51.912747
Schildersbuurt;2015-03-31;144903;"WC Huisvuil met pas; WC HV MP Beschadigd";4.381206;51.912747
Schildersbuurt;2015-03-31;144966;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.381206;51.912747
Schildersbuurt;2015-03-31;145051;"Wijkcontainers Huisvuil; WC HV Volle containers";4.381206;51.912747
Schildersbuurt;2015-04-07;145907;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-04-07;145991;"WC Huisvuil met pas; WC HV MP Volle containers";4.381206;51.912747
Schildersbuurt;2015-04-09;146661;"Vragen over de buitenruimte (niets stuk)";4.381206;51.912747
Schildersbuurt;2015-04-20;148065;"Op bestrating en in het groen; Overlast van zwerfvuil in beplanting";4.381206;51.912747
Schildersbuurt;2015-04-28;149335;"Grofvuil; GV Onjuist aangeboden";4.381206;51.912747
Schildersbuurt;2015-04-29;149519;"WC Huisvuil met pas; WC HV MP Beschadigd";4.381206;51.912747
Schildersbuurt;2015-04-29;149552;"WC Huisvuil met pas; WC HV MP Beschadigd";4.381206;51.912747
Schildersbuurt;2015-04-30;149717;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.381206;51.912747
Schildersbuurt;2015-05-04;150159;"WC Huisvuil met pas; WC HV MP Volle containers";4.381206;51.912747
Schildersbuurt;2015-05-04;150187;"WC Huisvuil met pas; WC HV MP Volle containers";4.381206;51.912747
Schildersbuurt;2015-05-04;150220;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.381206;51.912747
Schildersbuurt;2015-05-05;150358;"Overig";4.381206;51.912747
Schildersbuurt;2015-05-15;151975;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.381206;51.912747
Schildersbuurt;2015-06-02;154696;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.381206;51.912747
Schildersbuurt;2015-06-02;154700;"Verzakking - plaatselijk";4.381206;51.912747
Schildersbuurt;2015-06-02;154861;"Wijkcontainers Huisvuil; WC HV Volle containers";4.381206;51.912747
Schildersbuurt;2015-06-05;155510;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.381206;51.912747
Schildersbuurt;2015-06-06;155588;"Wijkcontainers Huisvuil; WC HV Beschadigd";4.381206;51.912747
Schildersbuurt;2015-06-08;155840;"Onkruid";4.381206;51.912747
Schildersbuurt;2015-06-15;157055;"WC Huisvuil met pas; WC HV MP Volle containers";4.381206;51.912747
Schildersbuurt;2015-06-22;158533;"Overig";4.381206;51.912747
Schildersbuurt;2014-11-13;125161;"Grofvuil; GV Onjuist aangeboden";4.384362;51.913962
Schildersbuurt;2014-01-13;76633;"Grofvuil; GV Onjuist aangeboden";4.384362;51.913962
Schildersbuurt;2014-01-14;76756;"Grofvuil; GV Onjuist aangeboden";4.384362;51.913962
Schildersbuurt;2014-02-10;79433;"Verzakking - plaatselijk";4.384362;51.913962
Schildersbuurt;2014-02-12;79968;"Zwerfvuil op straat";4.384362;51.913962
Schildersbuurt;2014-02-12;79972;"Zwerfvuil op straat";4.384362;51.913962
Schildersbuurt;2014-02-12;80013;"Vraag over bestrating (niets stuk)";4.384362;51.913962
Schildersbuurt;2014-02-18;80887;"Parkeeroverlast; aanhangers / caravans";4.384362;51.913962
Schildersbuurt;2014-02-25;81972;"Parkeeroverlast; geen vergunning";4.384362;51.913962
Schildersbuurt;2014-06-16;102012;"Verzakking - plaatselijk";4.384362;51.913962
Schildersbuurt;2014-06-23;103200;"Plaagdierbestrijding Overig";4.384362;51.913962
Schildersbuurt;2014-09-09;115615;"Mini-container Huisvuil; Aanbod te laat";4.384362;51.913962
Schildersbuurt;2014-09-16;116776;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.384362;51.913962
Schildersbuurt;2014-09-16;116780;"Grofvuil; GV Onjuist aangeboden";4.384362;51.913962
Schildersbuurt;2014-09-16;116783;"Parkeeroverlast; aanhangers / caravans";4.384362;51.913962
Schildersbuurt;2014-09-25;118236;"Parkeeroverlast; geen vergunning";4.384362;51.913962
Schildersbuurt;2014-09-30;118859;"Gedrag personen; hinderlijk gedrag";4.384362;51.913962
Schildersbuurt;2014-10-02;119283;"Parkeeroverlast; geen vergunning";4.384362;51.913962
Schildersbuurt;2014-10-30;123127;"Grofvuil; GV Onjuist aangeboden";4.384362;51.913962
Schildersbuurt;2014-11-13;125154;"Parkeeroverlast; geen vergunning";4.384362;51.913962
Schildersbuurt;2014-11-18;125754;"Parkeeroverlast; geen vergunning";4.384362;51.913962
Schildersbuurt;2014-11-24;126754;"Parkeeroverlast; niet betaald";4.384362;51.913962
Schildersbuurt;2014-12-16;129689;"Grofvuil; GV Onjuist aangeboden";4.384362;51.913962
Schildersbuurt;2014-12-17;129869;"Grofvuil; GV Onjuist aangeboden";4.384362;51.913962
Schildersbuurt;2015-01-16;133619;"Gat in de bestrating";4.384362;51.913962
Schildersbuurt;2015-01-16;133621;"Plaagdierbestrijding Ratten";4.384362;51.913962
Schildersbuurt;2015-02-24;139262;"Op bestrating en in het groen; Overlast van hondenpoep";4.384362;51.913962
Schildersbuurt;2015-03-10;141391;"Straatverlichting; OV 1 lamp stuk";4.384362;51.913962
Schildersbuurt;2015-03-31;145074;"Verzakking - plaatselijk";4.384362;51.913962
Schildersbuurt;2015-04-09;146442;"WC Huisvuil met pas; WC HV MP Volle containers";4.384362;51.913962
Schildersbuurt;2015-04-14;147184;"Straatverlichting; OV 1 lamp stuk";4.384362;51.913962
Schildersbuurt;2014-02-26;82262;"Verzakking - plaatselijk";4.382863;51.912462
Schildersbuurt;2014-02-27;82447;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.382863;51.912462
Schildersbuurt;2014-03-11;85209;"(Brom)fietsen; (brom)fietswrakken";4.382863;51.912462
Schildersbuurt;2014-12-29;131076;"WC Huisvuil met pas; WC HV MP Beschadigd";4.382863;51.912462
Schildersbuurt;2014-02-10;79415;"Grofvuil; GV Onjuist aangeboden";4.383976;51.914567
Schildersbuurt;2014-03-25;88358;"Verzakking - plaatselijk";4.383976;51.914567
Schildersbuurt;2014-03-25;88359;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.383976;51.914567
Schildersbuurt;2014-05-28;99153;"Straatverlichting; OV lichtmast: scheef";4.383976;51.914567
Schildersbuurt;2014-09-16;116737;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.383976;51.914567
Schildersbuurt;2015-05-26;153368;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2015-03-10;141383;"Verzakking - plaatselijk";4.380369;51.912645
Schildersbuurt;2014-03-03;83219;"Verzakking - plaatselijk";4.380369;51.912645
Schildersbuurt;2014-03-12;85555;"Grofvuil; GV Onjuist aangeboden";4.380369;51.912645
Schildersbuurt;2014-03-18;86822;"WC Huisvuil met pas; WC HV MP Nog geen pas ontvangen";4.380369;51.912645
Schildersbuurt;2014-03-20;87534;"Grofvuil; GV Onjuist aangeboden";4.380369;51.912645
Schildersbuurt;2014-03-21;87628;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-03-24;87940;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-03-24;87945;"";4.380369;51.912645
Schildersbuurt;2014-03-24;88025;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-03-24;88248;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-03-25;88286;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-03-25;88297;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-03-25;88538;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-03-25;88553;"Idee, wens";4.380369;51.912645
Schildersbuurt;2014-03-26;88567;"Idee, wens";4.380369;51.912645
Schildersbuurt;2014-03-26;88573;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-03-26;88611;"Straatverlichting; OV meer lampen stuk";4.380369;51.912645
Schildersbuurt;2014-04-23;93691;"Vraag over bestrating (niets stuk)";4.380369;51.912645
Schildersbuurt;2014-05-15;97227;"Verzakking - plaatselijk";4.380369;51.912645
Schildersbuurt;2014-05-16;97350;"Vraag over bestrating (niets stuk)";4.380369;51.912645
Schildersbuurt;2014-07-03;105186;"Wijkcontainers Huisvuil; WC HV Vies, smerig";4.380369;51.912645
Schildersbuurt;2014-10-06;119761;"Riolering stankoverlast";4.380369;51.912645
Schildersbuurt;2014-12-11;129152;"Grofvuil; GV Onjuist aangeboden";4.380369;51.912645
Schildersbuurt;2014-12-19;130268;"Grofvuil; GV Onjuist aangeboden";4.380369;51.912645
Schildersbuurt;2015-02-11;137445;"Vraag over bestrating (niets stuk)";4.380369;51.912645
Schildersbuurt;2015-02-11;137446;"Verzakking - plaatselijk";4.380369;51.912645
Schildersbuurt;2015-03-23;143513;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.380369;51.912645
Schildersbuurt;2015-03-31;145083;"Plaagdierbestrijding Ratten";4.380369;51.912645
Schildersbuurt;2015-04-09;146546;"WC Huisvuil met pas; WC HV MP Volle containers";4.380369;51.912645
Schildersbuurt;2015-05-12;151433;"(Brom)fietsen; (brom)fietswrakken";4.380369;51.912645
Schildersbuurt;2015-06-10;156304;"Grofvuil; GV Onjuist aangeboden";4.380369;51.912645
